,Document_No,Dominant_Topic_1,Topic_Keywords_1,Question,Avg_J,Avg_SD,Avg_C
114,114,29,"hash, table, function, number, bucket, find, use, close, step, insert","In a hash table, what is it called when 2 or more elements would be assigned to the same bucket given their hash function?
",0.0910311559740571,0.16166988695987633,0.17698169759425797
115,115,6,"run, second, long, implementation, likely, record, awhich, definitely, refer, instruction","An algorithm takes 3 seconds to run with an input n = 10 and it takes 81 seconds to run with an input n = 30. If we run the algorithm with an input of n = 100, how long is it most likely to take?
",0.10182076768228367,0.17779740893872578,0.1844277607218578
116,116,40,"node, next, object, previous, doubly, pointer, pointerthe, head, link, contain","What fields are stored in the nodes of a doubly linked list?
",0.06004255108644775,0.1097793687743482,0.11986476418524161
117,117,31,"process, sub, describe, current, repeat, deleting, shellsort, leave, treeprocess, typically","Define a min heap (as described in 2019 week5b slide 4).
",0.08241864166972751,0.1464430858172149,0.15581249279348341
118,118,45,"list, link, array, follow, middle, insert, faster, would, add, singly","For an array list of size n what are the best, worst and average runtime complexities for each of it's operations?
",0.10057123616238436,0.17650132011856476,0.1932707525842426
119,119,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","What is the runtime of a Binary Search Tree Search?
",0.11091488995002459,0.19315765550955946,0.21383858392657276
120,120,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Which of the following sorts is not recursive?
",0.0791640458116359,0.14209449908667318,0.15316569930267637
121,121,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which, if any, of the Binary Trees labelled A-H is a complete binary tree?
",0.08355678675494949,0.1483753912576778,0.1576491402646447
122,122,1,"order, consider, runtime, input, size, constant, post, function, print, correct","Processing the following tree in post-order gives which outcome?
",0.05518306442626762,0.10270098209311916,0.11602799135231003
123,123,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which node needs to be rotated in the following AVL tree to become balanced: 25 / \ 20 30 / \ \10 22 40 \ 50
",0.08343169009688095,0.14826357623530675,0.15751289296648463
124,124,41,"go, always, prime, distribution, reduce, collision, stand, little, since, explain","Kristoff has 9823598273 reindeer. The reindeer are stood in the worst configuration. He must order his reindeer before he and Sven can go on an adventure, which sort should he use to sort them in the least amount of time?
",0.07742130632479381,0.13938994522408008,0.15036198142986001
125,125,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Consider the array: 4, 1, 3, 2, 5.Using Bubble sort, how many passes through the array are required to sort it from lowest to highest?Note: not including a final pass to confirm correct order.
",0.07622230040494085,0.13748496521758397,0.14807434962836946
126,126,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Consider an algorithm with the following time complexity for an input n:What is the asymptotic time complexity of this function?
",0.08745879135013532,0.154751276656452,0.17041139209866285
127,127,48,"tree, node, binary, follow, avl, traversal, order, search, number, root","Depth-first Traversal is defined by:
",0.07003130194350889,0.12654606477703242,0.14245626953797472
128,128,48,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Which type of sort uses pivots and partitions?
",0.06650312337976383,0.12044502428289638,0.13526612235829322
129,129,48,"list, link, array, follow, middle, insert, faster, would, add, singly","What is stored in each node of a singly linked list?
",0.06791726429429307,0.12306512085483069,0.13732603861027579
130,130,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","For the graph with the following path lengths, which are traversable both ways:A<->B 2A<->C 3B<->C 6B<->E 4C<->D 8D<->E 2D<->F 1E<->F 4What is the length of the shortest path between Nodes A and F?
",0.06947911352283342,0.1259439438172196,0.14012721035504785
131,131,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Given the following integer binary search tree, three new elements 12, 8 and 5 are inserted in that order.For each new element which node is each of the new elements a child of?For example, ""4, 49, 2"" would mean that 12 is a child of 4, 8 is a child of 49 and 5 is a child of 2.
",0.09689537421694899,0.17143347627327368,0.19485074491198381
132,132,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","A graph has the following adjacency matrix. Which are the only start and end points with 2 routes that are 3 edges apart? a b c da | 0 0 0 1 |b | 0 0 1 0 |c | 1 1 0 1 |d | 0 1 0 0 |
",0.06782549738387808,0.12324659807734116,0.1377817502579016
133,133,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following about AVL trees is not true?
",0.08604184548624932,0.15198885628039122,0.16138361471079649
134,134,41,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms has the fastest best case time complexity?
",0.07944886521147616,0.1427167453277427,0.15308002308400284
135,135,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","What is the number of swaps needed to swap this list of numbers:8, 22, 7, 9, 31, 5, 13 in ascending order using bubble sort?
",0.08101281530322518,0.14535391295130606,0.15544322179276998
136,136,47,"for, follow, int, code, runtime, method, get, correctly, property, class","What is the time complexity of the following algorithm?int m = 0;int i = n;while (i > 0) { m = m + 2i; i = i / 2;}
",0.09160557923794278,0.16201436487872878,0.17772150112468857
137,137,35,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Which of the following estimations of complexity is most suitable for theunder-estimationof time/size complexity?
",0.1407746090756541,0.23524177697075563,0.2455695282313306
138,138,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of these sorting algorithms is stable
",0.14504425758941472,0.24076713721903512,0.2513610391720854
139,139,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What is the result of pre-order traversal of this tree?
",0.08805621973930812,0.15500484705728865,0.1645065816726192
140,140,14,"good, fastest, nlog, calculate, amortise, worst, car, cost, dealership, factory","Java is supposed to be ""design-independent"", which of the following best describes this phrase?
",0.11709370525702267,0.20026114347300883,0.20560371037324499
141,141,29,"value, operation, perform, similar, expect, many, page, real, note, temp","When performing a BST search on N values, on average how many steps are required to find our value?
",0.08755266355138835,0.15576564645623617,0.17026703025327722
142,142,29,"hash, table, function, number, bucket, find, use, close, step, insert","A certain quadratic time algorithm uses 50 elementary operations to process an input of size 20. What is the most likely number of elementary operations it will use if given an input of size 2000?
",0.08680135419410681,0.15461943326963248,0.16874305403185577
143,143,29,"hash, table, function, number, bucket, find, use, close, step, insert","Consider a closed hash table with linear probing.Compute the average number of steps taken to insert an item into a hash table with total number of available buckets being 10,000 and the number of unused buckets being 1,500.
",0.08922575842574555,0.15840541284089538,0.17236384105223776
144,144,48,"hash, table, function, number, bucket, find, use, close, step, insert","A quadratic time algorithm uses 50 elementary operations to process aninput of size 10. What is the most likely number of elementary operations it will use if given an input of size 10,000?
",0.06816150793440551,0.12405373948039815,0.13851719742561136
145,145,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","Consider graph F. Assume that we use Dijkstra's algorithm to find shortest paths from node START to any other node in F. Which of the following orderings on the nodes of F could be used by Dijkstra's algorithm to compute the shortest paths that start at START?
",0.06836237949706794,0.12448755295055998,0.13927887441254325
