,Document_No,Dominant_Topic_1,Perc_Contribution_1,Topic_Keywords_1,Dominant_Topic_2,Perc_Contribution_2,Topic_Keywords_2,Dominant_Topic_3,Perc_Contribution_3,Topic_Keywords_3,Text,Question
53,53,26,0.6743999719619751,"need, number, must, real, company, system, create, large, allow, quick",1,0.11890000104904175,"datum, store, structure, add, right, remove, data, leave, use, follow",58,0.06199999898672104,"for, int, follow, time, complexity, run, if, give, code, return","['hire', 'housing', 'create', 'system', 'allow', 'keep', 'track', 'address', 'currently', 'available', 'spend', 'many', 'decade', 'support', 'people', 'area', 'find', 'perfect', 'home', 'recently', 'begin', 'fall', 'behind', 'new', 'tech', 'base', 'company', 'determine', 'catch', 'ensure', 'provide', 'high', 'quality', 'service', 'canthe', 'system', 'require', 'follow', 'quality', 'must', 'quick', 'search', 'for', 'give', 'address', 'find', 'whether', 'currently', 'store', 'system', 'access', 'detail', 'speed', 'important', 'space', 'use', 'ensure', 'user', 'leave', 'wait', 'for', 'long', 'while', 'system', 'run', 'easy', 'add', 'new', 'address', 'system', 'become', 'available', 'remove', 'take', 'market', 'datum', 'need', 'sorted', 'employee', 'personally', 'work', 'customer', 'recommend', 'different', 'home', 'search', 'for', 'entry', 'directly', 'rough', 'estimate', 'many', 'address', 'need', 'store', 'give', 'time', 'number', 'tend', 'vary', 'large', 'margin', 'throughout', 'year', 'due', 'seasonal', 'buyerswhich', 'datum', 'structure', 'implement', 'new', 'system']","You have been hired by the Housing Opportunities of Northern Delaware Association to create a system which allows them to keep track of which addresses they currently have available. They have spent many decades supporting the people of the area in finding the perfect home, but have recently began to fall behind newer tech-based companies, and are determined to catch up and ensure they provide the highest quality service they can.The system is required to have the following qualities:- It must be quick to search for a given address, to find whether or not it is currently stored in the system, and to access its details. Speed is more important than space used, to ensure users are not left waiting for too long while the system runs.- It should be easy to add new addresses to the system as they become available, and to remove them once they are taken off the market.- The data does not need to be sorted, as employees personally work with each customer to recommend different homes, and so will be searching for entries directly.- You have only a rough estimate of how many addresses will need to be stored at a given time, and the number tends to vary by a large margin throughout the year due to seasonal buyers.Which data structure should you implement in the new system?
"
54,54,34,0.20149999856948853,"tree, order, binary, node, search, follow, avl, traversal, type, number",1,0.04960000142455101,"datum, store, structure, add, right, remove, data, leave, use, follow",4,0.04879999905824661,"complexity, time, large, case, slowest, log, na, number, arrange, average","['many', 'case', 'remove', 'node', 'binary', 'search', 'tree']","How many cases are there when we are removing a node from a binary search tree?
"
55,55,34,0.24459999799728394,"tree, order, binary, node, search, follow, avl, traversal, type, number",58,0.052799999713897705,"for, int, follow, time, complexity, run, if, give, code, return",55,0.045899998396635056,"array, slow, problem, random, may, integer, access, limit, endb, face","['many', 'node', 'access', 'breadth', 'first', 'search', 'for', 'number', 'follow', 'tree']","How many nodes are accessed during a breadth-first search for the number 11 in the following tree:
"
56,56,4,0.13850000500679016,"complexity, time, large, case, slowest, log, na, number, arrange, average",1,0.0649000033736229,"datum, store, structure, add, right, remove, data, leave, use, follow",43,0.04019999876618385,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely","['follow', 'structure', 'space', 'complexity', 'log']","Which of the following data structures has a worst case space complexity of O(n log n)?
"
57,57,5,0.19009999930858612,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",34,0.08749999850988388,"tree, order, binary, node, search, follow, avl, traversal, type, number",58,0.05689999833703041,"for, int, follow, time, complexity, run, if, give, code, return","['follow', 'sort', 'algorithm', 'order', 'correct', 'descending', 'order', 'term', 'good', 'run', 'time', 'if']","Which one of the following sorting algorithms order is the correct descending order in term of best run time if n >= 100?
"
58,58,5,0.08500000089406967,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",34,0.07150000333786011,"tree, order, binary, node, search, follow, avl, traversal, type, number",44,0.05719999969005585,"child, mean, example, new, word, identical, position, orderfor, offor, twist","['example', 'follow', 'type', 'algorithm']","Dijkstra algorithm is a example of which of the following type of algorithm
"
59,59,34,0.25040000677108765,"tree, order, binary, node, search, follow, avl, traversal, type, number",43,0.015699999406933784,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely",58,0.013500000350177288,"for, int, follow, time, complexity, run, if, give, code, return","['pre', 'order', 'follow', 'tree', 'give', 'output']","Pre-Order traversal on the following tree will give which output? 9 / \ 6 15 / \ \ 1 8 21 / \ 7 25
"
60,60,58,0.11060000211000443,"for, int, follow, time, complexity, run, if, give, code, return",1,0.08630000054836273,"datum, store, structure, add, right, remove, data, leave, use, follow",4,0.07880000025033951,"complexity, time, large, case, slowest, log, na, number, arrange, average","['follow', 'data', 'structure', 'slow', 'average', 'time', 'complexity', 'for', 'insert', 'item']","Which of the following data structures has the slowest average time complexity for inserting an item?
"
61,61,58,0.09139999747276306,"for, int, follow, time, complexity, run, if, give, code, return",12,0.0892999991774559,"hash, element, table, bucket, use, function, result, find, close, key",5,0.08500000089406967,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable","['average', 'search', 'time', 'for', 'give', 'element', 'skip', 'list']","What is the average and worst case search time for a given element in a skip list?
"
62,62,12,0.3070000112056732,"hash, element, table, bucket, use, function, result, find, close, key",1,0.13899999856948853,"datum, store, structure, add, right, remove, data, leave, use, follow",14,0.11959999799728394,"value, lecture, low, deletion, possible, slide, bind, lower, state, week","['use', 'hash', 'function', 'add', 'function', 'open', 'hash', 'table', 'hash', 'table', 'index', 'store', 'pointer', 'head', 'element', 'list', 'store', 'value', 'add', 'hash', 'tableafter', 'follow', 'element', 'insert', 'order', 'write', 'many', 'value', 'store', 'link', 'list', 'point', 'index', 'index', 'respectively', 'note', 'head', 'pointer', 'count', 'value', 'store', 'value', 'add', 'hash', 'table']","I am using the hash function H(x) = x % 7 to add functions to an open hash table. This hash table itself is indexed 0 to 6 and stores pointers to the head elements of singly linked lists which store the values added to the hash table.After the following elements are inserted (in the order they are written), how many values are stored in the linked lists that are pointed to by index 0 and index 6 respectively? (Please note that the head pointer does NOT count as a value stored)Values to add to the hash table: 49, 22, 36, 135, 48, 73, 209, 105, 1042, 591, 5, 256.
"
63,63,59,0.18970000743865967,"chicken, start, plump, like, want, weight, could, book, update, tell",12,0.0934000015258789,"hash, element, table, bucket, use, function, result, find, close, key",5,0.08049999922513962,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable","['take', 'follow', 'pseudocode', 'for', 'sort', 'book', 'height', 'shelf', 'shelf', 'book', 'for', 'find', 'small', 'book', 'slot', 'swap', 'small', 'type', 'occur']","Take the following pseudocode for sorting books by height on a shelf:void sort(shelf of N books){ for i = 1 to N { find the smallest book between slots i and N swap this smallest book with book i; }}Which type of sort has occurred?
"
64,64,12,0.10920000076293945,"hash, element, table, bucket, use, function, result, find, close, key",58,0.05829999968409538,"for, int, follow, time, complexity, run, if, give, code, return",2,0.014399999752640724,"letf, heapsort, invent, mergesort, prefer, var, traverse, nearly, max, arraylist","['for', 'hash', 'table']","The load factor for a hash table is:
"
65,65,13,0.1680999994277954,"teach, exception, memory, mind, generally, define, single, course, description, dense",30,0.08290000259876251,"graph, name, number, edge, vertex, undirected, want, however, direct, main",1,0.07909999787807465,"datum, store, structure, add, right, remove, data, leave, use, follow","['datum', 'structure', 'good', 'suit', 'description', 'graphand', 'asymptotic', 'memory', 'usagefew', 'vertex', 'many', 'edge', 'dense']","Which Data Structure best suits this description of a graph,and what is it's asymptotic memory usage?few vertices and many edges (dense)
"
66,66,43,0.1054999977350235,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely",50,0.07079999893903732,"base, define, faster, digits, basis, rsa, encryption, respective, become, digit",11,0.05860000103712082,"select, option, andcomplexity, technique, avoid, design, proper, match, insertionsort, check","['follow', 'hashing', 'technique', 'base', 'randomisation']","Which of the following hashing techniques is based on randomisation?
"
67,67,29,0.1793999969959259,"fastest, operation, next, object, make, node, head, public, particular, listnode",34,0.1177000030875206,"tree, order, binary, node, search, follow, avl, traversal, type, number",17,0.05090000107884407,"big, notation, assume, comparison, merge, omega, theta, off, transitivity, convert","['produce', 'reverse', 'polish', 'notation', 'rpn', 'tree', 'make', 'operation', 'number']","Which method of tree traversal will produce reverse polish notation (RPN) from a tree made of operations and numbers?
"
68,68,5,0.1988999992609024,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",4,0.09749999642372131,"complexity, time, large, case, slowest, log, na, number, arrange, average",58,0.01269999984651804,"for, int, follow, time, complexity, run, if, give, code, return","['sort', 'algorithm', 'good', 'average', 'time', 'complexity', 'log']","Which two sorting algorithms have a best (O), average (?), and worst-case (O) time complexity of n(log(n))?
"
69,69,14,0.27559998631477356,"value, lecture, low, deletion, possible, slide, bind, lower, state, week",26,0.24490000307559967,"need, number, must, real, company, system, create, large, allow, quick",5,0.08990000188350677,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable","['hire', 'surgery', 'create', 'system', 'hold', 'patient', 'record', 'surgery', 'extremely', 'busy', 'retrieve', 'record', 'must', 'fast', 'possible', 'surgery', 'state', 'previous', 'system', 'allow', 'sort', 'record', 'feature', 'longer', 'require', 'many', 'patient', 'join', 'leave', 'insertion', 'deletion', 'must', 'fast']","You have been hired by a surgery to create a system that can hold patient records. The surgery is extremely busy, so retrieving records must be as fast as possible. The surgery has stated that the previous system allowed them to sort records, but this feature was no longer required. As many patients join and leave, insertion and deletion must both be very fast.
"
70,70,58,0.23160000145435333,"for, int, follow, time, complexity, run, if, give, code, return",5,0.17720000445842743,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",30,0.04149999842047691,"graph, name, number, edge, vertex, undirected, want, however, direct, main","['sort', 'arrlength', 'for', 'int', 'for', 'int', 'if', 'name', 'bad', 'complexity', 'average', 'complexity', 'good', 'complexity']","Analyse the sorting algorithm belowvoid sort(int arr[]){ int n = arr.length; for (int i = 0; i < n-1; i++) { int min_idx = i; for (int j = i+1; j < n; j++) if (arr[j] < arr[min_idx]) min_idx = j; int temp = arr[min_idx]; arr[min_idx] = arr[i]; arr[i] = temp;}State the name of the algorithm, the worst complexity, average complexity and best complexity
"
71,71,59,0.5716000199317932,"chicken, start, plump, like, want, weight, could, book, update, tell",58,0.027499999850988388,"for, int, follow, time, complexity, run, if, give, code, return",5,0.027300000190734863,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable","['like', 'book', 'alphabetically', 'go', 'away', 'mother', 'buy', 'book', 'for', 'monthhowever', 'stick', 'emma', 'system', 'slide', 'book', 'wherever', 'convenient', 'rearrange', 'exist', 'come', 'home', 'vacation', 'want', 'sort', 'book', 'back', 'alphabetical', 'orderwhat', 'fast', 'could']","Emma likes to organise her book collection alphabetically. When she goes away to Uni, her mother buys a few books for her every month.However, she doesn't stick to Emma's system and just slides the books wherever it's more convenient. She doesn't rearrange the existing books.When Emma comes home on vacation, she wants to sort her books back into alphabetical order.What's the fastest algorithm that Emma could use?
"
