,Document_No,Dominant_Topic_1,Perc_Contribution_1,Topic_Keywords_1,Dominant_Topic_2,Perc_Contribution_2,Topic_Keywords_2,Dominant_Topic_3,Perc_Contribution_3,Topic_Keywords_3,Text,Question
53,53,35,0.4634000062942505,"number, people, real, create, would, say, quickly, company, change, friend",55,0.21060000360012054,"datum, search, structure, remove, data, list, store, want, add, use",29,0.0925000011920929,"find, number, step, item, average, many, index, table, insert, hash","['hire', 'housing', 'create', 'system', 'allow', 'keep', 'track', 'address', 'currently', 'available', 'spend', 'many', 'decade', 'support', 'people', 'area', 'find', 'perfect', 'home', 'recently', 'begin', 'fall', 'behind', 'new', 'tech', 'base', 'company', 'determine', 'catch', 'ensure', 'provide', 'high', 'quality', 'service', 'canthe', 'system', 'require', 'follow', 'quality', 'must', 'quick', 'search', 'for', 'give', 'address', 'find', 'whether', 'currently', 'store', 'system', 'access', 'detail', 'speed', 'important', 'space', 'use', 'ensure', 'user', 'leave', 'wait', 'for', 'long', 'while', 'system', 'run', 'easy', 'add', 'new', 'address', 'system', 'become', 'available', 'remove', 'take', 'market', 'datum', 'need', 'sorted', 'employee', 'personally', 'work', 'customer', 'recommend', 'different', 'home', 'search', 'for', 'entry', 'directly', 'rough', 'estimate', 'many', 'address', 'need', 'store', 'give', 'time', 'number', 'tend', 'vary', 'large', 'margin', 'throughout', 'year', 'due', 'seasonal', 'buyerswhich', 'datum', 'structure', 'implement', 'new', 'system', 'open', 'hash', 'table']","You have been hired by the Housing Opportunities of Northern Delaware Association to create a system which allows them to keep track of which addresses they currently have available. They have spent many decades supporting the people of the area in finding the perfect home, but have recently began to fall behind newer tech-based companies, and are determined to catch up and ensure they provide the highest quality service they can.The system is required to have the following qualities:- It must be quick to search for a given address, to find whether or not it is currently stored in the system, and to access its details. Speed is more important than space used, to ensure users are not left waiting for too long while the system runs.- It should be easy to add new addresses to the system as they become available, and to remove them once they are taken off the market.- The data does not need to be sorted, as employees personally work with each customer to recommend different homes, and so will be searching for entries directly.- You have only a rough estimate of how many addresses will need to be stored at a given time, and the number tends to vary by a large margin throughout the year due to seasonal buyers.Which data structure should you implement in the new system?
  An Open Hash Table
  "
54,54,14,0.1485999971628189,"tree, binary, order, node, leave, right, follow, avl, search, traversal",55,0.07000000029802322,"datum, search, structure, remove, data, list, store, want, add, use",3,0.051100000739097595,"case, fastest, ofbubble, itsb, distinct, description, fit, stableb, performance, nearly","['many', 'case', 'remove', 'node', 'binary', 'search', 'tree']","How many cases are there when we are removing a node from a binary search tree?
 3
   "
55,55,14,0.15330000221729279,"tree, binary, order, node, leave, right, follow, avl, search, traversal",29,0.07460000365972519,"find, number, step, item, average, many, index, table, insert, hash",16,0.06620000302791595,"for, follow, time, complexity, true, give, statement, function, correct, run","['many', 'node', 'access', 'search', 'for', 'number', 'follow', 'tree']","How many nodes are accessed during a breadth-first search for the number 11 in the following tree:
     5
"
56,56,56,0.12559999525547028,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",55,0.06210000067949295,"datum, search, structure, remove, data, list, store, want, add, use",43,0.05480000004172325,"space, nlogn, worst, double, do, enough, arraylist, namortise, collection, efficiency","['follow', 'structure', 'space', 'complexity', 'list']","Which of the following data structures has a worst case space complexity of O(n log n)?
   Skip List
 "
57,57,56,0.385699987411499,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",16,0.09059999883174896,"for, follow, time, complexity, true, give, statement, function, correct, run",49,0.03579999879002571,"int, result, return, term, many, num, body, function, heap, count","['follow', 'sort', 'algorithm', 'order', 'correct', 'descending', 'order', 'term', 'good', 'run', 'time', 'if', 'selection', 'sort', 'insertion', 'sort', 'merge', 'sort']","Which one of the following sorting algorithms order is the correct descending order in term of best run time if n >= 100?
     Selection sort > Insertion sort > Merge sort
"
58,58,56,0.1404999941587448,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",14,0.06629999727010727,"tree, binary, order, node, leave, right, follow, avl, search, traversal",35,0.014499999582767487,"number, people, real, create, would, say, quickly, company, change, friend","['example', 'follow', 'type', 'algorithm', 'greedy']","Dijkstra algorithm is a example of which of the following type of algorithm
   greedy
 "
59,59,14,0.2513999938964844,"tree, binary, order, node, leave, right, follow, avl, search, traversal",16,0.016100000590085983,"for, follow, time, complexity, true, give, statement, function, correct, run",56,0.013100000098347664,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would","['pre', 'order', 'follow', 'tree', 'give', 'output']","Pre-Order traversal on the following tree will give which output? 9 / \ 6 15 / \ \ 1 8 21 / \ 7 25
 9, 6, 1, 8, 7, 15, 21, 25
   "
60,60,16,0.12630000710487366,"for, follow, time, complexity, true, give, statement, function, correct, run",29,0.09920000284910202,"find, number, step, item, average, many, index, table, insert, hash",55,0.09220000356435776,"datum, search, structure, remove, data, list, store, want, add, use","['follow', 'data', 'structure', 'slow', 'average', 'time', 'complexity', 'for', 'insert', 'item', 'skip', 'list']","Which of the following data structures has the slowest average time complexity for inserting an item?
  Skip List
  "
61,61,16,0.09929999709129333,"for, follow, time, complexity, true, give, statement, function, correct, run",56,0.06449999660253525,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",29,0.061799999326467514,"find, number, step, item, average, many, index, table, insert, hash","['average', 'search', 'time', 'for', 'give', 'element', 'skip', 'list', 'average', 'case', 'log']","What is the average and worst case search time for a given element in a skip list?
   Worst Case: O(n)Average Case: O(log n)
 "
62,62,24,0.3833000063896179,"hash, element, table, bucket, use, function, close, key, store, insert",39,0.12839999794960022,"node, sub, process, next, link, current, element, list, object, pointer",29,0.11749999970197678,"find, number, step, item, average, many, index, table, insert, hash","['use', 'hash', 'function', 'add', 'function', 'open', 'hash', 'table', 'hash', 'table', 'index', 'store', 'pointer', 'head', 'element', 'singly', 'link', 'list', 'store', 'value', 'add', 'hash', 'tableafter', 'follow', 'element', 'insert', 'order', 'write', 'many', 'value', 'store', 'link', 'list', 'point', 'index', 'index', 'respectively', 'note', 'head', 'pointer', 'count', 'value', 'store', 'value', 'add', 'hash', 'table', 'respectively']","I am using the hash function H(x) = x % 7 to add functions to an open hash table. This hash table itself is indexed 0 to 6 and stores pointers to the head elements of singly linked lists which store the values added to the hash table.After the following elements are inserted (in the order they are written), how many values are stored in the linked lists that are pointed to by index 0 and index 6 respectively? (Please note that the head pointer does NOT count as a value stored)Values to add to the hash table: 49, 22, 36, 135, 48, 73, 209, 105, 1042, 591, 5, 256.
   2 and 3 respectively
 "
63,63,56,0.1941000074148178,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",38,0.14409999549388885,"small, motorway, occur, strategy, city, major, divisible, scenario, repeatedly, shelf",0,0.08649999648332596,"pass, point, start, book, page, short, similar, look, dijkstra, repeat","['take', 'follow', 'pseudocode', 'for', 'sort', 'book', 'height', 'shelf', 'shelf', 'book', 'for', 'find', 'small', 'book', 'slot', 'swap', 'small', 'type', 'sort', 'occur', 'selection', 'sort']","Take the following pseudocode for sorting books by height on a shelf:void sort(shelf of N books){ for i = 1 to N { find the smallest book between slots i and N swap this smallest book with book i; }}Which type of sort has occurred?
   Selection sort
 "
64,64,29,0.1949000060558319,"find, number, step, item, average, many, index, table, insert, hash",16,0.05009999871253967,"for, follow, time, complexity, true, give, statement, function, correct, run",12,0.04650000110268593,"cost, dealership, factory, location, deliver, car, associate, single, maximise, cheap","['for', 'hash', 'table', 'number', 'occupy', 'location', 'divide', 'capacity']","The load factor for a hash table is:
   The number of occupied locations divided by the capacity
 "
65,65,25,0.2151000052690506,"graph, edge, vertex, method, undirected, direct, main, direction, undirecte, directional",56,0.09920000284910202,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",55,0.07819999754428864,"datum, search, structure, remove, data, list, store, want, add, use","['datum', 'structure', 'good', 'suit', 'description', 'graphand', 'asymptotic', 'memory', 'usagefew', 'vertex', 'many', 'edge', 'dense']","Which Data Structure best suits this description of a graph,and what is it's asymptotic memory usage?few vertices and many edges (dense)
Adjacency Matrix?(v^2)
    "
66,66,32,0.06710000336170197,"log, base, bottom, many, become, simplify, less, allow, level, multiple",1,0.06109999865293503,"measurement, select, precision, option, accuracy, value, close, mathematical, technique, difference",16,0.05700000002980232,"for, follow, time, complexity, true, give, statement, function, correct, run","['follow', 'hashing', 'technique', 'base']","Which of the following hashing techniques is based on randomisation?
   Universal hashing
 "
67,67,14,0.21469999849796295,"tree, binary, order, node, leave, right, follow, avl, search, traversal",30,0.15000000596046448,"operation, middle, link, array, perform, advantage, make, item, front, either",42,0.04500000178813934,"big, definition, bind, set, notation, omega, final, lecture, theta, exact","['produce', 'reverse', 'polish', 'notation', 'rpn', 'tree', 'make', 'operation', 'number', 'post', 'order', 'traversal']","Which method of tree traversal will produce reverse polish notation (RPN) from a tree made of operations and numbers?
  Post-Order Traversal
  "
