,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Question
79,79,29.0,0.5273000001907349,"hash, table, function, number, bucket, find, use, close, step, insert","['consider', 'implement', 'hash', 'table', 'possible', 'bucket', 'intend', 'add', 'maximum', 'key', 'tablethe', 'hash', 'table', 'closed', 'use', 'linear', 'average', 'number', 'step', 'take', 'insert', 'find', 'item', 'hash', 'table']","Consider you are implementing a hash table with 200 possible buckets, and intend to add a maximum of 150 keys to the table.The hash table is closed and uses linear probing.What is the average number of steps taken to insert/find an item in this hash table?
"
80,80,41.0,0.23600000143051147,"sort, take, use, selection, many, order, would, bubble, quick, ascend","['sort', 'show', 'initial', 'list', 'pass', 'pass', 'sort', 'use']","The result of each pass of a sorting algorithm is shown below:Initial list: 3 4 2 1 7 5 8 61st pass: 2 1 3 4 7 5 8 62nd pass: 1 2 3 4 7 5 8 63rd pass: 1 2 3 4 5 6 7 84th pass: 1 2 3 4 5 6 7 8Which sorting algorithm was used?
"
81,81,12.0,0.29750001430511475,"datum, structure, item, remove, data, implement, add, fast, follow, make","['datum', 'structure', 'implement', 'enable', 'add', 'begin', 'remove', 'end', 'complexity']","Which data structure can be implemented to enable both adding at the beginning and removing at the end to have O(1) complexity?
"
82,82,12.0,0.13519999384880066,"datum, structure, item, remove, data, implement, add, fast, follow, make","['datum', 'structure', 'node', 'leave', 'branch']","Which data structure has nodes, leaves and branches?
"
83,83,12.0,0.09600000083446503,"datum, structure, item, remove, data, implement, add, fast, follow, make","['datum', 'structure', 'degenerate', 'binary', 'tree', 'similar']","Which data structure is a degenerate binary tree most similar to?
"
84,84,14.0,0.05950000137090683,"value, operation, perform, similar, expect, many, page, real, note, temp","['divisible', 'small', 'possible', 'value']","(529 - x) is divisible by 29, x>0. What is the smallest possible value of x?
"
85,85,14.0,0.05950000137090683,"value, operation, perform, similar, expect, many, page, real, note, temp","['divisible', 'small', 'possible', 'value']","(529 - x) is divisible by 29, x>0. What is the smallest possible value of x?
"
86,86,0.0,0.09730000048875809,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","['type', 'partial', 'order', 'represent']","What type of partial order does this represent?(<H) = (=V) ? (<S) ? (=V)
"
87,87,40.0,0.39629998803138733,"node, next, object, previous, doubly, pointer, pointerthe, head, link, contain","['abstract', 'structure', 'use', 'node', 'contain', 'element', 'pointer', 'indicate', 'head', 'lead', 'element', 'potentially', 'indicate', 'tail', 'element', 'node', 'contain', 'reference', 'node', 'ahead', 'behind']","This abstract data structure uses nodes to contains its elements, has a pointer that indicates its head, or leading, element (and potentially one to indicate its tail element) and each of its nodes contains a reference to both the node ahead of it and behind it. What is it?
"
88,88,47.0,0.4763999879360199,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","['own', 'large', 'selection', 'vinyl', 'record', 'inherit', 'record', 'recently', 'decease', 'motherhis', 'mother', 'exact', 'amount', 'double', 'decide', 'good', 'time', 'finally', 'sort', 'collection', 'arranging', 'record', 'alphabetical', 'order', 'whilst', 'add', 'new', 'onesjimmy', 'preference', 'come', 'sort', 'collection', 'space', 'for', 'sort', 'enough', 'storage', 'for', 'record', 'less', 'large', 'number', 'item', 'sort', 'want', 'do', 'fast', 'possible']","Jimmy owns a large selection of vinyl records. He has just inherited more records from his recently deceased mother.His mother had the exact amount of records that Jimmy has, doubling Jimmy's collection.Jimmy has decided that now is a good time to finally sort his collection by arranging the records in alphabetical order, whilst adding the new ones.Jimmy has some preferences when it comes to sorting the collection:- He doesn't have any more space for sorting. He has enough storage for all of the records, no more, no less.- With a large number of items to sort, he wants this done as fast as possible.
"
89,89,14.0,0.06210000067949295,"value, operation, perform, similar, expect, many, page, real, note, temp","['if', 'divisible', 'value']","If 617 – x is divisible by 17.What is the value of x?
"
90,90,16.0,0.1289999932050705,"statement, follow, false, child, rule, position, new, mean, involve, mistake","['follow', 'statement', 'regard', 'complexity', 'isnot', 'correct']","Which of the following statements regarding complexity isnot correct?
"
91,91,59.0,0.24269999563694,"int, while, return, integer, problem, random, count, sum, birthday, test","['follow', 'complexity', 'int', 'count', 'for', 'int', 'for', 'count', 'for', 'int', 'count', 'return', 'count']","The following algorithm has time complexity O(f(n))int count = 0;for(int i = 0; i<n; i++){ for(int j = 0; j<(10*n); j++){ count++; } }for(int k = 0; k<n; k++){ count++; }return count;what is f(n)?
"
92,92,31.0,0.2101999968290329,"tree, node, binary, follow, avl, traversal, order, search, number, root","['see', 'unbalanced', 'tree', 'tree', 'balance', 'right', 'left', 'case', 'output', 'if', 'newly', 'balance', 'tree', 'use', 'order', 'traversal']","Below we see an unbalanced tree. 5 / \ 1 6 \ 4 / 3The tree is balanced with the Right Left case, what is the output if we traverse the newly balanced tree using in order traversal?
"
93,93,9.0,0.11379999667406082,"true, advantage, main, let, off, boolean, follow, prefer, qif, pessimistic","['let', 'time', 'taken', 'heap', 'sort', 'number', 'element', 'sort', 'follow', 'true']","Let the time taken to execute a heap sort be T(n) (where n is the number of elements to be sorted).Which of the following is true?
"
94,94,6.0,0.14659999310970306,"run, second, long, implementation, likely, record, awhich, definitely, refer, instruction","['run', 'long', 'take', 'run']","An algorithm of complexity ?(2^n) takes 2 seconds to run at n=4. How long will it take to run at n=10?
"
95,95,8.0,0.10220000147819519,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","['bad', 'case', 'time', 'sort']","What is the worst case time complexity of a heap sort (2019 week 7a slide 5)
"
96,96,35.0,0.20440000295639038,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","['follow', 'sort', 'algorithm', 'unstable', 'average', 'time', 'log']","Which of the following sorting algorithms is unstable and has average time complexityT(n log(n))?
"
97,97,59.0,0.2483000010251999,"int, while, return, integer, problem, random, count, sum, birthday, test","['time', 'follow', 'function', 'int', 'int', 'int', 'count', 'for', 'for', 'count', 'return', 'count']","What is the time complexity of the following function:int f(int n){ int count = 0; for(int i = 0; i<=n; i++){ for(int j = i; j>0; i++){ j/=2; count++; } } return count;}
"
98,98,31.0,0.15629999339580536,"tree, node, binary, follow, avl, traversal, order, search, number, root","['see', 'unbalanced', 'tree', 'correct', 'case', 'for', 'balance', 'output', 'if', 'traverse', 'tree', 'use', 'post', 'order', 'traversal']","Below we see an unbalanced tree. 5 / \ 1 6 \ 4 / 3What is the correct case for balancing and what is the output if we traverse the tree using post order traversal?
"
99,99,6.0,0.08139999955892563,"run, second, long, implementation, likely, record, awhich, definitely, refer, instruction","['if', 'algorithm', 'order', 'sqrt', 'run', 'expect', 'time', 'for']","If an algorithm of order O( sqrt(n) ) takes 4 seconds to run at n = 50, what is the expected time for n = 200?
"
100,100,8.0,0.1251000016927719,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","['bad', 'case', 'time', 'complexity', 'high', 'average', 'casekey', 'index']","Which array function has a worst case time complexity which is higher than its average case?Key:o = objecti = index
"
101,101,29.0,0.19050000607967377,"hash, table, function, number, bucket, find, use, close, step, insert","['consider', 'closed', 'hash', 'table', 'index', 'insert', 'follow', 'data', 'value', 'occupy', 'place', 'index']","Consider a closed hash table where h(x) = x% 8 where the index is 0 through 7. When inserting the following data, which value occupies the place indexed 4?27, 145, 87, 45, 23, 56, 79, 135
"
102,102,48.0,0.12690000236034393,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","['result', 'use', 'traversal', 'graph', 'printing', 'node', 'visit']","What is the result of using a breadth first traversal on this graph, printing every node visited?
"
103,103,29.0,0.35519999265670776,"hash, table, function, number, bucket, find, use, close, step, insert","['closed', 'hash', 'function', 'slot', 'element', 'insert', 'hash', 'table', 'slot', 'respectively']","A closed hash function h(x) = x%13 has slots 0 through to 12. When the elements (2, 55, 4, 26, 11, 14, 37, 30, 43, 40, 44, 6, 23) are inserted into the Hash table, in what slots are 43, 6 and 44 respectively?
"
104,104,1.0,0.15129999816417694,"order, consider, runtime, input, size, constant, post, function, print, correct","['binary', 'tree', 'correct', 'for', 'sequence', 'belowin', 'order', 'epre', 'order']","Which binary tree is correct for the sequences below?In-order : B, A, D, C, Epre-order : A, B, C, D, E
"
105,105,31.0,0.17739999294281006,"tree, node, binary, follow, avl, traversal, order, search, number, root","['follow', 'correct', 'post', 'order', 'traversal', 'binary', 'tree', 'show']","Which of the following is the correct post-order traversal of the binary tree shown below? 2 / \ 31 14 / \ / \12 7 25 16
"
106,106,16.0,0.19269999861717224,"statement, follow, false, child, rule, position, new, mean, involve, mistake","['consider', 'follow', 'statement', 'follow', 'function', 'follow', 'statement', 'correct']","Consider the following statements about the following functions: , , and .Which one of the following statements is correct?
"
107,107,47.0,0.11869999766349792,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","['average', 'big', 'theta', 'time', 'complexity', 'for', 'quicksort']","What is the average Big Theta time complexity for Quicksort?
"
108,108,31.0,0.20649999380111694,"tree, node, binary, follow, avl, traversal, order, search, number, root","['consider', 'height', 'perfectly', 'balance', 'search', 'tree']","What is considered a maximum height of a perfectly balanced search tree?
"
109,109,47.0,0.1599999964237213,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","['consider', 'follow', 'asymptotic', 'time', 'complexity', 'for', 'for', 'for']","Consider the following algorithm with asymptotic time complexity O(f(n)).for (int i=0; i<20*n; i++) for(int j=0; j<n; j++) System.out.println(""A"");for (int i=1; i<n; i++) System.out.println(""B"");What is f(n)?
"
